,Name,Id,height,weight,PG,SG,SF,PF,CE,salary,shoots,debut,birth,experience
20,Bobby Brown,brownbo02,188,79,1,2,-1,-1,-1,1230186.0,Right,"October 31, 2008","September 24, 1984",4 years
21,Markel Brown,brownma02,190,86,-1,1,-1,-1,-1,,Right,"November 22, 2014","January 29, 1992",3 years
22,Isaiah Canaan,canaais01,183,91,1,2,-1,-1,-1,997547.0,Right,"December 25, 2013","May 21, 1991",6 years
23,Clint Capela,capelca01,208,108,-1,-1,-1,-1,1,2334520.0,Right,"November 6, 2014","May 18, 1994",8 years
24,Eric Gordon,gordoer01,190,97,-1,1,2,-1,-1,12943020.0,Right,"October 29, 2008","December 25, 1988",14 years
25,Gerald Green,greenge01,198,92,-1,1,2,-1,-1,872854.0,Right,"February 3, 2006","January 26, 1986",12 years
26,James Harden,hardeja01,196,99,2,1,-1,-1,-1,28299399.0,Left,"October 28, 2009","August 26, 1989",13 years
27,Nenê,hilarne01,211,113,-1,-1,-1,2,1,3477600.0,Right,"October 30, 2002","September 13, 1982",17 years
28,R.J. Hunter,hunterj01,196,83,-1,1,-1,-1,-1,,Right,"November 4, 2015","October 24, 1993",4 years
29,Aaron Jackson,jacksaa01,193,83,1,-1,-1,-1,-1,4608.0,Right,"April 11, 2018","May 6, 1986",1 year
30,Demetrius Jackson,jacksde01,185,91,1,-1,-1,-1,-1,92858.0,Right,"November 6, 2016","September 7, 1994",3 years
31,Joe Johnson,johnsjo02,201,108,-1,1,2,-1,-1,9505000.0,Right,"October 30, 2001","June 29, 1981",18 years
32,Luc Mbah a Moute,mbahalu01,203,104,-1,-1,2,1,-1,1471382.0,Right,"October 28, 2008","September 9, 1986",12 years
33,Chinanu Onuaku,onuakch01,208,111,-1,-1,-1,-1,1,1312611.0,Right,"December 26, 2016","November 1, 1996",2 years
34,Chris Paul,paulch01,183,79,1,-1,-1,-1,-1,24599495.0,Right,"November 1, 2005","May 6, 1985",17 years
35,Zhou Qi,qizh01,216,95,-1,-1,-1,1,2,815615.0,Right,"October 21, 2017","January 16, 1996",2 years
36,Tim Quarterman,quartti01,198,88,-1,1,-1,-1,-1,96406.0,Right,"November 9, 2016","October 27, 1994",2 years
37,P.J. Tucker,tuckepj01,196,111,-1,3,1,2,-1,7590035.0,Right,"November 1, 2006","May 5, 1985",11 years
38,Briante Weber,weberbr01,188,74,1,-1,-1,-1,-1,83129.0,Right,"March 11, 2016","December 29, 1992",3 years
39,Troy Williams,willitr02,201,98,-1,-1,1,-1,-1,1471382.0,Right,"October 29, 2016","December 30, 1994",3 years
40,Brandan Wright,wrighbr03,208,95,-1,-1,-1,1,2,5179760.0,Left,"November 6, 2007","October 5, 1987",10 years
41,Tony Allen,allento01,193,96,3,1,2,-1,-1,1471382.0,Right,"November 3, 2004","January 11, 1982",14 years
42,Ömer Aşık,asikom01,213,115,-1,-1,-1,-1,1,10595505.0,Right,"October 27, 2010","July 4, 1986",8 years
43,Ian Clark,clarkia01,190,79,-1,1,-1,-1,-1,1471382.0,Right,"November 1, 2013","March 7, 1991",6 years
44,Charles Cooke,cookech01,196,88,-1,1,-1,-1,-1,,Right,"October 28, 2017","July 1, 1994",1 year
45,DeMarcus Cousins,couside01,208,122,-1,-1,-1,-1,1,18063850.0,Right,"October 27, 2010","August 13, 1990",11 years
46,Jordan Crawford,crawfjo02,193,88,2,1,-1,-1,-1,308190.0,Right,"October 27, 2010","October 23, 1988",6 years
47,Dante Cunningham,cunnida01,203,104,-1,-1,2,1,-1,2300000.0,Right,"November 8, 2009","April 22, 1987",10 years
48,Anthony Davis,davisan02,208,114,-1,-1,-1,1,2,23775506.0,Right,"October 31, 2012","March 11, 1993",10 years
49,Cheick Diallo,diallch01,203,99,-1,-1,-1,1,2,1312611.0,Right,"October 29, 2016","September 13, 1996",5 years
50,Larry Drew II,drewla02,188,81,1,-1,-1,-1,-1,148318.0,Right,"January 16, 2015","March 5, 1990",2 years
51,Solomon Hill,hillso01,198,102,-1,-1,1,2,-1,12236535.0,Right,"October 29, 2013","March 18, 1991",9 years
52,Jrue Holiday,holidjr01,190,92,1,2,-1,-1,-1,25686667.0,Right,"October 30, 2009","June 12, 1990",13 years
53,Mike James,jamesmi02,185,85,1,-1,-1,-1,-1,87552.0,Right,"October 18, 2017","August 18, 1990",2 years
54,Jalen Jones,jonesja04,201,99,-1,-1,1,-1,-1,,Right,"October 28, 2017","May 27, 1993",2 years
55,Walt Lemon Jr.,lemonwa01,190,81,1,-1,-1,-1,-1,92160.0,Left,"February 23, 2018","July 26, 1992",2 years
56,DeAndre Liggins,liggide01,198,94,-1,1,2,-1,-1,757427.0,Right,"February 20, 2012","March 31, 1988",5 years
57,Darius Miller,milleda01,198,102,-1,-1,1,-1,-1,2100000.0,Right,"October 31, 2012","March 21, 1990",6 years
58,Nikola Mirotić,mirotni01,208,113,-1,-1,-1,1,-1,12500000.0,Right,"October 29, 2014","February 11, 1991",5 years
59,E'Twaun Moore,mooreet01,190,86,2,1,-1,-1,-1,8445024.0,Right,"December 25, 2011","February 25, 1989",10 years
60,Jameer Nelson,nelsoja01,183,86,1,-1,-1,-1,-1,4736050.0,Right,"November 3, 2004","February 9, 1982",14 years
61,Emeka Okafor,okafoem01,208,114,-1,-1,-1,2,1,774914.0,Right,"November 4, 2004","September 28, 1982",10 years
62,Rajon Rondo,rondora01,185,81,1,-1,-1,-1,-1,3300000.0,Right,"November 1, 2006","February 22, 1986",16 years
63,Josh Smith,smithjo03,206,102,-1,-1,2,1,-1,5331729.0,Left,"November 3, 2004","December 5, 1985",13 years
64,OG Anunoby,anunoog01,201,105,-1,-1,1,-1,-1,1645200.0,Right,"October 19, 2017","July 17, 1997",5 years
65,Lorenzo Brown,brownlo01,196,85,1,-1,-1,-1,-1,,Right,"November 20, 2013","August 26, 1990",5 years
66,Bruno Caboclo,cabocbr01,206,98,-1,-1,1,3,2,2451225.0,Right,"November 21, 2014","September 21, 1995",7 years
67,DeMar DeRozan,derozde01,198,99,-1,1,3,2,-1,27739975.0,Right,"October 28, 2009","August 7, 1989",13 years
68,Nigel Hayes,hayesni01,203,115,-1,-1,1,-1,-1,92160.0,Right,"January 21, 2018","December 16, 1994",1 year
69,Serge Ibaka,ibakase01,208,106,-1,-1,-1,1,2,20061729.0,Right,"October 30, 2009","September 18, 1989",13 years
70,Kyle Lowry,lowryky01,183,88,1,-1,-1,-1,-1,28703704.0,Right,"November 1, 2006","March 25, 1986",16 years
71,Alfonzo McKinnie,mckinal01,201,97,-1,-1,1,-1,-1,815615.0,Right,"October 19, 2017","September 17, 1992",5 years
72,C.J. Miles,milescj01,198,99,3,2,1,-1,-1,7936509.0,Left,"November 14, 2005","March 18, 1987",16 years
73,Malcolm Miller,millema01,201,95,-1,-1,1,-1,-1,,Right,"December 20, 2017","March 6, 1993",3 years
74,Lucas Nogueira,noguelu01,213,109,-1,-1,-1,-1,1,2947305.0,Right,"November 21, 2014","July 26, 1992",4 years
75,Jakob Poeltl,poeltja01,216,111,-1,-1,-1,-1,1,2825640.0,Right,"October 26, 2016","October 15, 1995",6 years
76,Norman Powell,powelno01,190,97,-1,1,2,-1,-1,1471382.0,Right,"November 1, 2015","May 25, 1993",7 years
77,Malachi Richardson,richama01,198,92,-1,1,-1,-1,-1,1504560.0,Right,"October 26, 2016","January 5, 1996",3 years
78,Pascal Siakam,siakapa01,206,104,-1,-1,-1,1,-1,1312611.0,Right,"October 26, 2016","April 2, 1994",6 years
79,Jonas Valančiūnas,valanjo01,211,120,-1,-1,-1,-1,1,15460675.0,Right,"October 31, 2012","May 6, 1992",10 years
80,Fred VanVleet,vanvlfr01,185,89,1,2,-1,-1,-1,1312611.0,Right,"November 9, 2016","February 25, 1994",6 years
81,Delon Wright,wrighde01,196,83,1,2,-1,-1,-1,1645200.0,Right,"November 1, 2015","April 26, 1992",7 years
82,José Calderón,caldejo01,190,90,1,2,-1,-1,-1,1471382.0,Right,"November 2, 2005","September 28, 1981",14 years
83,Jordan Clarkson,clarkjo01,193,87,2,1,-1,-1,-1,11562500.0,Right,"October 28, 2014","June 7, 1992",8 years
84,Jae Crowder,crowdja01,198,106,-1,-1,1,2,-1,6796117.0,Right,"October 30, 2012","July 6, 1990",10 years
85,Channing Frye,fryech01,213,115,-1,-1,-1,2,1,7420912.0,Right,"November 4, 2005","May 17, 1983",13 years
86,Jeff Green,greenje02,203,106,-1,-1,2,1,3,2116955.0,Right,"October 31, 2007","August 28, 1986",14 years
87,George Hill,hillge01,193,85,1,-1,-1,-1,-1,20000000.0,Right,"November 4, 2008","May 4, 1986",14 years
88,John Holland,hollajo02,196,92,-1,-1,1,-1,-1,,Right,"April 19, 2016","November 6, 1988",3 years
89,Rodney Hood,hoodro01,203,94,-1,1,2,3,-1,2386864.0,Left,"October 29, 2014","October 20, 1992",8 years
90,LeBron James,jamesle01,206,113,3,4,1,2,-1,33285709.0,Right,"October 29, 2003","December 30, 1984",19 years
91,Kyle Korver,korveky01,201,96,-1,1,2,3,-1,7000000.0,Right,"October 28, 2003","March 17, 1981",17 years
92,Kevin Love,loveke01,203,113,-1,-1,-1,1,2,22642350.0,Right,"October 29, 2008","September 7, 1988",14 years
93,Larry Nance Jr.,nancela02,201,111,-1,-1,-1,1,2,1471382.0,Right,"November 6, 2015","January 1, 1993",7 years
94,Cedi Osman,osmande01,201,104,-1,-1,1,-1,-1,2642857.0,Right,"October 20, 2017","April 8, 1995",5 years
95,Kendrick Perkins,perkike01,208,122,-1,-1,-1,-1,1,13156.0,Right,"December 13, 2003","November 10, 1984",14 years
96,London Perrantes,perralo01,188,90,1,-1,-1,-1,-1,,Right,"December 12, 2017","October 3, 1994",1 year
97,Derrick Rose,rosede01,188,90,1,-1,-1,-1,-1,1356709.0,Right,"October 28, 2008","October 4, 1988",13 years
98,Iman Shumpert,shumpim01,196,97,3,1,2,-1,-1,10337079.0,Right,"December 25, 2011","June 26, 1990",10 years
99,J.R. Smith,smithjr01,198,102,-1,1,2,-1,-1,13760000.0,Right,"November 3, 2004","September 9, 1985",16 years
100,Isaiah Thomas,thomais02,175,83,1,2,-1,-1,-1,6261395.0,Left,"December 26, 2011","February 7, 1989",11 years
101,Tristan Thompson,thomptr01,206,115,-1,-1,-1,1,2,16400000.0,Left Right,"December 26, 2011","March 13, 1991",11 years
102,Dwyane Wade,wadedw01,193,99,2,1,-1,-1,-1,15550000.0,Right,"October 28, 2003","January 17, 1982",16 years
103,Ante Žižić,zizican01,208,120,-1,-1,-1,-1,1,1645200.0,Right,"October 21, 2017","January 4, 1997",3 years
104,Darrell Arthur,arthuda01,206,106,-1,-1,2,1,-1,7464912.0,Right,"October 29, 2008","March 25, 1988",9 years
105,Will Barton,bartowi01,198,82,-1,1,2,-1,-1,3533333.0,Right,"November 2, 2012","January 6, 1991",10 years
106,Malik Beasley,beaslma01,193,84,-1,1,-1,-1,-1,1700640.0,Right,"November 5, 2016","November 26, 1996",6 years
107,Wilson Chandler,chandwi01,203,106,-1,3,1,2,-1,12016854.0,Right,"November 13, 2007","May 10, 1987",12 years
108,Torrey Craig,craigto01,201,100,-1,-1,1,-1,-1,,Right,"November 28, 2017","December 19, 1990",5 years
109,Kenneth Faried,farieke01,203,99,-1,-1,-1,1,2,12921348.0,Right,"December 28, 2011","November 19, 1989",8 years
110,Devin Harris,harride01,190,83,1,2,-1,-1,-1,4402546.0,Right,"November 2, 2004","February 27, 1983",15 years
111,Gary Harris,harriga01,193,95,-1,1,-1,-1,-1,2550055.0,Right,"November 14, 2014","September 14, 1994",8 years
112,Juancho Hernangómez,hernaju01,206,97,-1,-1,-1,1,-1,2076840.0,Right,"October 26, 2016","September 28, 1995",6 years
113,Richard Jefferson,jefferi01,201,105,-1,-1,1,-1,-1,2500000.0,Right,"October 30, 2001","June 21, 1980",17 years
114,Nikola Jokić,jokicni01,211,128,-1,-1,-1,-1,1,1471382.0,Right,"October 28, 2015","February 19, 1995",7 years
115,Tyler Lydon,lydonty01,208,102,-1,-1,-1,1,-1,1579440.0,Right,"November 20, 2017","April 9, 1996",2 years
116,Trey Lyles,lylestr01,206,106,-1,-1,-1,1,-1,2441400.0,Right,"October 28, 2015","November 5, 1995",7 years
117,Paul Millsap,millspa01,201,116,-1,-1,-1,1,2,31269231.0,Right,"November 1, 2006","February 10, 1985",16 years
118,Monte Morris,morrimo01,188,83,1,-1,-1,-1,-1,,Right,"December 12, 2017","June 27, 1995",5 years
119,Emmanuel Mudiay,mudiaem01,190,90,1,-1,-1,-1,-1,3381480.0,Right,"October 28, 2015","March 5, 1996",6 years
120,Jamal Murray,murraja01,190,97,1,2,-1,-1,-1,3355320.0,Right,"October 26, 2016","February 23, 1997",5 years
121,Mason Plumlee,plumlma01,211,115,-1,-1,-1,-1,1,14041096.0,Right,"November 3, 2013","March 5, 1990",9 years
122,Justin Anderson,anderju01,198,104,-1,2,1,-1,-1,1579440.0,Left,"October 28, 2015","November 19, 1993",6 years
123,Jerryd Bayless,bayleje01,190,90,1,2,-1,-1,-1,9000000.0,Right,"October 28, 2008","August 20, 1988",11 years
124,Marco Belinelli,belinma01,196,99,-1,1,2,-1,-1,6306060.0,Right,"October 30, 2007","March 25, 1986",13 years
125,Trevor Booker,booketr01,203,103,-1,-1,-1,1,-1,8725000.0,Left,"October 28, 2010","November 25, 1987",8 years
126,Robert Covington,covinro01,201,94,-1,-1,1,2,3,16698103.0,Right,"January 18, 2014","December 14, 1990",9 years
127,Joel Embiid,embiijo01,213,127,-1,-1,-1,-1,1,6100266.0,Right,"October 26, 2016","March 16, 1994",6 years
128,Markelle Fultz,fultzma01,190,94,1,2,-1,-1,-1,7026240.0,Right,"October 18, 2017","May 29, 1998",5 years
129,Richaun Holmes,holmeri01,208,106,-1,-1,-1,2,1,1471382.0,Right,"October 28, 2015","October 15, 1993",7 years
130,Ersan İlyasova,ilyaser01,206,106,-1,-1,-1,1,-1,5434282.0,Right,"November 1, 2006","May 15, 1987",13 years
131,Amir Johnson,johnsam01,206,108,-1,-1,3,1,2,11000000.0,Right,"January 24, 2006","May 1, 1987",14 years
132,Furkan Korkmaz,korkmfu01,201,91,-1,1,-1,-1,-1,1465920.0,Right,"November 11, 2017","July 24, 1997",5 years
133,Timothé Luwawu-Cabarrot,luwawti01,201,99,-1,-1,1,-1,-1,1386600.0,Right,"October 29, 2016","May 9, 1995",6 years
134,James Michael McAdoo,mcadoja01,206,104,-1,-1,-1,1,-1,,Right,"January 19, 2015","January 4, 1993",4 years
135,T.J. McConnell,mccontj01,185,86,1,-1,-1,-1,-1,1471382.0,Right,"October 28, 2015","March 25, 1992",7 years
136,Jahlil Okafor,okafoja01,208,122,-1,-1,-1,-1,1,4995120.0,Right,"October 28, 2015","December 15, 1995",6 years
137,Jacob Pullen,pulleja01,185,90,1,-1,-1,-1,-1,,Right,"November 20, 2017","November 10, 1989",1 year
138,J.J. Redick,redicjj01,190,90,2,1,-1,-1,-1,23000000.0,Right,"November 25, 2006","June 24, 1984",15 years
139,Dario Šarić,saricda01,208,102,-1,-1,-1,1,2,2422560.0,Right,"October 26, 2016","April 8, 1994",5 years
140,Ben Simmons,simmobe01,211,108,1,-1,-1,-1,-1,6168840.0,Left,"October 18, 2017","July 20, 1996",4 years
141,Nik Stauskas,stausni01,198,92,-1,1,-1,-1,-1,3807147.0,Right,"October 29, 2014","October 7, 1993",6 years
142,James Young,youngja01,198,97,-1,1,-1,-1,-1,,Left,"November 1, 2014","August 16, 1995",4 years
143,Cole Aldrich,aldrico01,211,113,-1,-1,-1,-1,1,7300000.0,Right,"October 31, 2010","October 31, 1988",8 years
144,Nemanja Bjelica,bjeline01,208,106,-1,-1,-1,1,2,3949999.0,Right,"October 28, 2015","May 9, 1988",7 years
145,Aaron Brooks,brookaa01,183,73,1,-1,-1,-1,-1,1471382.0,Right,"November 17, 2007","January 14, 1985",10 years
146,Anthony Brown,brownan02,201,95,-1,-1,1,-1,-1,,Right,"October 30, 2015","October 10, 1992",3 years
147,Jimmy Butler,butleji01,201,104,-1,2,1,-1,-1,19301070.0,Right,"January 1, 2012","September 14, 1989",11 years
148,Jamal Crawford,crawfja01,196,83,2,1,-1,-1,-1,10942762.0,Right,"October 31, 2000","March 20, 1980",20 years
149,Gorgui Dieng,dienggo01,208,114,-1,-1,-1,2,1,14112360.0,Right,"November 1, 2013","January 18, 1990",9 years
150,Marcus Georges-Hunt,georgma01,196,97,-1,1,-1,-1,-1,1312611.0,Right,"April 4, 2017","March 28, 1994",2 years
151,Taj Gibson,gibsota01,206,105,-1,-1,-1,1,2,14000000.0,Right,"October 29, 2009","June 24, 1985",13 years
152,Tyus Jones,jonesty01,183,88,1,-1,-1,-1,-1,1471382.0,Right,"November 10, 2015","May 10, 1996",7 years
153,Shabazz Muhammad,muhamsh01,198,101,-1,2,1,-1,-1,1238616.0,Left,"November 1, 2013","November 13, 1992",5 years
154,Justin Patton,pattoju01,211,109,-1,-1,-1,-1,1,2247480.0,Right,"April 1, 2018","June 14, 1997",4 years
155,Jeff Teague,teaguje01,190,88,1,-1,-1,-1,-1,19000000.0,Right,"October 28, 2009","June 10, 1988",12 years
156,Karl-Anthony Towns,townska01,211,112,-1,-1,-1,-1,1,6216840.0,Right,"October 28, 2015","November 15, 1995",7 years
157,Andrew Wiggins,wiggian01,201,89,-1,-1,1,2,-1,7574322.0,Right,"October 29, 2014","February 23, 1995",8 years
158,Patrick Beverley,beverpa01,185,81,1,2,-1,-1,-1,5513514.0,Right,"January 15, 2013","July 12, 1988",10 years
159,Avery Bradley,bradlav01,190,81,2,1,-1,-1,-1,8808989.0,Right,"November 22, 2010","November 26, 1990",12 years
160,Sam Dekker,dekkesa01,206,104,-1,-1,-1,1,-1,1794600.0,Right,"October 28, 2015","May 6, 1994",5 years
161,Jawun Evans,evansja01,183,83,1,-1,-1,-1,-1,815615.0,Right,"October 30, 2017","July 26, 1996",2 years
162,Danilo Gallinari,gallida01,208,105,-1,3,1,2,-1,20559599.0,Right,"October 29, 2008","August 8, 1988",13 years
163,Blake Griffin,griffbl01,206,113,-1,-1,-1,1,2,29727900.0,Right,"October 27, 2010","March 16, 1989",12 years
164,Montrezl Harrell,harremo01,201,108,-1,-1,-1,2,1,1471382.0,Right,"October 28, 2015","January 26, 1994",7 years
165,Tobias Harris,harrito02,203,102,-1,-1,2,1,-1,16000000.0,Right,"January 7, 2012","July 15, 1992",11 years
166,Brice Johnson,johnsbr02,208,104,-1,-1,-1,1,-1,1331160.0,Right,"February 23, 2017","June 27, 1994",2 years
167,Wesley Johnson,johnswe01,201,97,-1,2,1,-1,-1,5881260.0,Right,"October 27, 2010","July 11, 1987",9 years
168,DeAndre Jordan,jordade01,211,120,-1,-1,-1,-1,1,22642350.0,Left,"November 1, 2008","July 21, 1988",14 years
169,Sean Kilpatrick,kilpase01,193,95,-1,1,-1,-1,-1,2163006.0,Right,"March 19, 2015","January 6, 1990",4 years
170,Boban Marjanović,marjabo01,221,131,-1,-1,-1,-1,1,7000000.0,Right,"October 30, 2015","August 15, 1988",7 years
171,Willie Reed,reedwi02,208,99,-1,-1,-1,-1,1,1471382.0,Right,"December 4, 2015","May 16, 1990",3 years
172,Austin Rivers,riverau01,193,90,2,1,-1,-1,-1,11825000.0,Right,"October 31, 2012","August 1, 1992",10 years
173,Miloš Teodosić,teodomi01,196,88,1,-1,-1,-1,-1,6000000.0,Right,"October 19, 2017","March 19, 1987",2 years
174,Sindarius Thornwell,thornsi01,193,97,-1,1,2,-1,-1,815615.0,Right,"October 19, 2017","November 15, 1994",4 years
175,Tyrone Wallace,wallaty01,196,89,2,1,-1,-1,-1,,Left,"January 6, 2018","June 10, 1994",4 years
176,C.J. Williams,willicj01,196,102,-1,1,-1,-1,-1,,Right,"November 10, 2017","February 6, 1990",2 years
177,Lou Williams,willilo02,185,79,1,2,-1,-1,-1,7000000.0,Right,"November 2, 2005","October 27, 1986",17 years
178,Jamil Wilson,wilsoja02,201,104,-1,-1,1,-1,-1,,Right,"November 20, 2017","November 21, 1990",1 year
179,Dwayne Bacon,bacondw01,198,100,-1,1,-1,-1,-1,815615.0,Right,"October 18, 2017","August 30, 1995",4 years
180,Nicolas Batum,batumni01,203,104,-1,2,1,3,-1,22434783.0,Right,"October 28, 2008","December 14, 1988",14 years
181,Michael Carter-Williams,cartemi01,196,86,1,2,-1,-1,-1,2700000.0,Right,"October 30, 2013","October 10, 1991",8 years
182,Treveon Graham,grahatr01,196,99,-1,1,2,-1,-1,1312611.0,Right,"November 2, 2016","October 28, 1993",4 years
183,Willy Hernangómez,hernawi01,211,113,-1,-1,-1,-1,1,1435750.0,Right,"October 25, 2016","May 27, 1994",6 years
184,Dwight Howard,howardw01,208,120,-1,-1,-1,2,1,23500000.0,Right,"November 3, 2004","December 8, 1985",18 years
185,Frank Kaminsky,kaminfr01,213,108,-1,-1,-1,2,1,2847600.0,Right,"October 28, 2015","April 4, 1993",7 years
186,Michael Kidd-Gilchrist,kiddgmi01,198,105,-1,-1,1,2,-1,13000000.0,Right,"November 2, 2012","September 26, 1993",8 years
187,Jeremy Lamb,lambje01,196,81,-1,1,2,-1,-1,7000000.0,Right,"November 2, 2012","May 30, 1992",10 years
188,Mangok Mathiang,mathima01,208,104,-1,-1,-1,-1,1,,Right,"October 25, 2017","October 8, 1992",1 year
189,Malik Monk,monkma01,190,90,-1,1,-1,-1,-1,2904480.0,Right,"October 18, 2017","February 4, 1998",5 years
190,Johnny O'Bryant,obryajo01,206,116,-1,-1,-1,1,-1,1524305.0,Right,"December 17, 2014","June 1, 1993",4 years
191,Marcus Paige,paigema01,185,79,1,-1,-1,-1,-1,,Left,"October 25, 2017","September 11, 1993",1 year
192,Julyan Stone,stoneju01,198,90,2,1,-1,-1,-1,1524305.0,Right,"January 11, 2012","December 7, 1988",4 years
193,Kemba Walker,walkeke02,183,83,1,-1,-1,-1,-1,12000000.0,Right,"December 26, 2011","May 8, 1990",11 years
194,Marvin Williams,willima02,203,107,-1,-1,2,1,-1,13168750.0,Right,"November 2, 2005","June 19, 1986",15 years
195,Cody Zeller,zelleco01,211,108,-1,-1,-1,-1,1,12584270.0,Right,"October 30, 2013","October 5, 1992",9 years
196,Lonzo Ball,balllo01,198,86,1,-1,-1,-1,-1,6286560.0,Right,"October 19, 2017","October 27, 1997",5 years
197,Vander Blue,blueva01,193,90,-1,1,-1,-1,-1,,Right,"January 22, 2014","July 17, 1992",3 years
198,Andrew Bogut,bogutan01,213,117,-1,-1,-1,2,1,1105123.0,Right,"November 1, 2005","November 28, 1984",14 years
199,Corey Brewer,breweco01,206,84,-1,2,1,3,-1,6879366.0,Right,"November 2, 2007","March 5, 1986",13 years
200,Thomas Bryant,bryanth01,208,112,-1,-1,-1,-1,1,815615.0,Right,"December 23, 2017","July 31, 1997",5 years
201,Kentavious Caldwell-Pope,caldwke01,196,92,-1,1,-1,-1,-1,17745894.0,Right,"October 30, 2013","February 18, 1993",9 years
202,Alex Caruso,carusal01,193,84,1,2,-1,-1,-1,,Right,"October 19, 2017","February 28, 1994",5 years
203,Luol Deng,denglu01,206,107,-1,-1,1,2,-1,17190000.0,Right,"November 5, 2004","April 16, 1985",15 years
204,Tyler Ennis,ennisty01,190,87,1,-1,-1,-1,-1,1524305.0,Right,"October 29, 2014","August 24, 1994",4 years
205,Josh Hart,hartjo01,196,97,-1,1,2,-1,-1,1394520.0,Right,"October 20, 2017","March 6, 1995",5 years
206,Andre Ingram,ingraan01,190,86,-1,1,-1,-1,-1,13824.0,Right,"April 10, 2018","November 19, 1985",2 years
207,Brandon Ingram,ingrabr01,203,86,-1,-1,1,2,-1,5519400.0,Right,"October 26, 2016","September 2, 1997",6 years
208,Kyle Kuzma,kuzmaky01,206,100,-1,-1,2,1,-1,1423560.0,Right,"October 19, 2017","July 24, 1995",5 years
209,Brook Lopez,lopezbr01,213,127,-1,-1,-1,-1,1,22642350.0,Right,"October 29, 2008","April 1, 1988",14 years
210,Gary Payton II,paytoga02,190,86,1,2,3,-1,-1,,Left,"April 2, 2017","December 1, 1992",6 years
211,Julius Randle,randlju01,203,113,-1,-1,-1,1,2,4149242.0,Left,"October 28, 2014","November 29, 1994",8 years
212,Travis Wear,weartr01,208,104,-1,-1,1,-1,-1,296636.0,Right,"October 29, 2014","September 21, 1990",2 years
213,Derrick Williams,willide02,203,108,-1,-1,2,1,-1,83129.0,Right,"December 26, 2011","May 25, 1991",7 years
214,Ivica Zubac,zubaciv01,213,108,-1,-1,-1,-1,1,1312611.0,Right,"November 2, 2016","March 18, 1997",6 years
215,Álex Abrines,abrinal01,198,90,-1,1,-1,-1,-1,5725000.0,Right,"October 26, 2016","August 1, 1993",3 years
216,Steven Adams,adamsst01,211,120,-1,-1,-1,-1,1,22471910.0,Right,"October 30, 2013","July 20, 1993",9 years
217,Carmelo Anthony,anthoca01,201,107,-1,-1,1,2,-1,26243760.0,Right,"October 29, 2003","May 29, 1984",19 years
218,Nick Collison,collini01,208,115,-1,-1,-1,1,2,2328652.0,Right,"November 3, 2004","October 26, 1980",14 years
219,PJ Dozier,doziepj01,198,92,2,1,-1,-1,-1,,Right,"February 8, 2018","October 25, 1996",5 years
